DataType,LocationID,Category,SubCategory,Score,Notes
"TechnicalAssessment","Gray Center","functionality","technology","0",""
"TechnicalAssessment","Gray Center","functionality","spaceSize","0",""
"TechnicalAssessment","Gray Center","functionality","telecomm","0",""
"TechnicalAssessment","Gray Center","functionality","fireAlarm","0",""
"TechnicalAssessment","Gray Center","architecture","entrances","0",""
"TechnicalAssessment","Gray Center","architecture","exterior","5",""
"TechnicalAssessment","Gray Center","architecture","interiorFinishes","0",""
"TechnicalAssessment","Gray Center","architecture","codesAndAccessibility","0",""
"TechnicalAssessment","Gray Center","architecture","lifeSafety","0",""
"TechnicalAssessment","Gray Center","engineering","superstructure","0",""
"TechnicalAssessment","Gray Center","engineering","mechanical","0",""
"TechnicalAssessment","Gray Center","engineering","fireProtection","0",""
"TechnicalAssessment","Gray Center","engineering","conveyingSystems","0",""
"TechnicalAssessment","Gray Center","engineering","lighting","0",""
"TechnicalAssessment","Gray Center","engineering","plumbing","0",""
"TechnicalAssessment","Gray Center","engineering","power","0",""

DataType,LocationID,ID,Type,Persona,Latitude,Longitude,Comment,PathCoordinatesJSON
"Marker","Altman Hall Residency","RWNEbNCOY7mw7RJEU1Na","I rarely or never use this space","student","40.59227731822247","-98.37201386381594","",
"Marker","Daugherty Student Engagement Center","RWXWrw2n13OjgvkNSzIr","I rarely or never use this space","student","40.591175399977175","-98.373755703858","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","RX2iYXEhgR3CqEzrjqx1","The layout or furniture is not functional for my needs","staff","40.59590637948506","-98.3711488254767","Business classes are crowded with people and furniture.",
"Marker","Wilson Center","RXpJiGmPmrNFocNrWiVW","I rarely or never use this space","student","40.59274577834057","-98.37344883421831","",
"Marker","Scott Studio Theatre","RZitMXdYBsDD7oWP70Bt","I would like to use this space more, but it needs improvement","student","40.592170018268234","-98.37339104652278","",
"Marker","Gray Center","RZjdqMlUbrjNE0cNm7jr","This space feels outdated or run-down","student","40.59551484552156","-98.37320606567832","",
"Marker","","Ra4Yqu6HlfbCtMiH4zvV","I do not feel safe in this space","student","40.593428212644255","-98.37473570830396","Parking in this area is kinda sketchy",
"Marker","Taylor Hall Residence","RaBqeuZr4Ll9c8oTjjNg","This space feels outdated or run-down","student","40.59270893199698","-98.37459114206577","When I lived in Taylor my freshman year, thee was an infestation of tiny little bugs over by my bed, and I later found out they were crawling through a hole in the wall. I’ve also heard from people this year that there’s mold. I love the staircase though.",
"Marker","Hayes M. Fuhr Hall of Music","RaKs803W8nYI4AcDlFQm","This is one of my go-to study spots","student","40.5947517347326","-98.37184546887401","",
"Marker","McCormick Hall","Ram8lE5VMmXLWMuIsSFA","The lighting or temperature in thei space makes it uncomfortable","student","40.59221893476507","-98.37369536641957","",
"Marker","Perkins Library","RazgRxwaApF7CpH1bVqD","I would like to use this space more, but it needs improvement","student","40.59019869956563","-98.37440568943988","More comfy vibes?",
"Marker","Physical Fitness Facility","RcZHgRByDXkWs2C5J6r6","The lighting or temperature in thei space makes it uncomfortable","student","40.59468134746666","-98.36970954874708","",
"Marker","Taylor Hall Residence","RcpsmBoPmoz6njsJb7Ny","This space feels outdated or run-down","student","40.592670689339286","-98.37464128178033","",
"Marker","Gray Center","RcxItNGUkyQ1tkRrIWw4","I rarely or never use this space","student","40.59575007479961","-98.37310488675968","",
"Marker","Hazelrigg Student Union","Rd5F9izX4Ax3ywjOsiXi","This is one of my go-to study spots","student","40.594060327895335","-98.37278934426143","",
"Marker","Altman Hall Residency","Rdka4PgU4VcZ4ODYmaO1","I do not feel safe in this space","student","40.592400393680265","-98.37192711453909","",
"Marker","Lloyd Wilson Field/Stadium","RffqKOW3CwbQf55bXORE","The furniture in this space is uncomfortable or not functional","student","40.595786451337034","-98.36926496189204","",
"Marker","Hazelrigg Student Union","RgMJrC3x6sI7z9mYZeYv","This is one of my go-to study spots","student","40.593993670161126","-98.37306931621521","I love the new seating and booths in the hsu!!",
"Marker","Morrison-Reeves Science Center","Rghmm5CDFIeVq0XA7gBP","This is one of my go-to study spots","student","40.59120476301146","-98.37212760496747","",
"Marker","Bronco Village Apartments 1","RhS8tqy52i9r5iuMGt6C","I rarely or never use this space","student","40.594711147426125","-98.36576823531591","",
"Marker","Altman Hall Residency","Rhl2Exi0J6Pj0vJN5cYt","The furniture in this space is uncomfortable or not functional","student","40.592403009990534","-98.37199263394643","",
"Marker","Bronco Village Apartments 2","RiIb3l4Q1qVd05I5A3v0","This is a go-to hangout spot for me and my friends","student","40.59472045766526","-98.36610711871357","",
"Marker","McCormick Hall","RiyndsTtReavnF8GCxVZ","I rarely or never use this space","student","40.59218546026776","-98.37374871064222","",
"Marker","Hazelrigg Student Union","RjVf8ufL6vejO9GhVY1W","This is one of my go-to study spots","student","40.5941237675211","-98.37285808584151","I am enjoying the new facelift in the Union! It adds a fresh new feeling to the building.",
"Marker","","RjX6kFMlIRtRuMpaeuCg","I would like to use this space more, but it needs improvement","student","40.592850266518155","-98.37425122467866","",
"Marker","Physical Fitness Facility","RjyaoRp7JuviYt0iLeqX","I rarely or never use this space","student","40.59467575835595","-98.36973789576729","",
"Marker","","RkVdV6xTPjEOrVHQ3Gxt","This is a go-to hangout spot for me and my friends","student","40.59576749380332","-98.36860999340526","",
"Marker","Calvin H. French Memorial Chapel ","Rkx0nOWdxrzofx1QoT42","This space feels outdated or run-down","student","40.59179270604102","-98.37332887723804","",
"Marker","Perkins Library","RlCt5PlgnBfam2HZyzNX","I would like to use this space more, but it needs improvement","student","40.590327222932785","-98.37431525069356","love popcorn. but it needs to be improved. kinda outdated.",
"Marker","Hurley-McDonald Hall","RlE6cPD1MxOdzGyV2eHh","This is one of my go-to study spots","student","40.59075568748307","-98.37465320357036","",
"Marker","Kiewit Building","RmN0FvEHOWN1UEDveiV0","I would like to use this space more, but it needs improvement","student","40.59039147480826","-98.37316819488315","",
"Marker","Lynn Farrell Arena/Fleharty Educational Center","Rmw17cbsKpyUjZeVUVsH","This is a go-to hangout spot for me and my friends","student","40.595791229822794","-98.370504904761","",
"Marker","Taylor Hall Residence","Rn5xZzkooyVV0dMZvYCa","This is one of my go-to study spots","student","40.59275126231367","-98.37471468868415","",
"Marker","Physical Fitness Facility","RnKxyHauRJOPAi8WUfzS","I rarely or never use this space","student","40.59478997704636","-98.36983179975746","",
"Marker","","RpRH3URI2WHntdyYPRUA","I wish this space were more flexible or adaptable for different uses","staff","40.592497251971935","-98.3726013176706","",
"Marker","Morrison-Reeves Science Center","RpvUPYOdoDlMrexyawBG","This is one of my go-to study spots","student","40.59129042081199","-98.37210918594978","",
"Marker","Bronco Village Apartments 5","RpwJ8mkJardBCpwaA2i5","I rarely or never use this space","student","40.59440285592214","-98.36524023545715","",
"Marker","Calvin H. French Memorial Chapel ","RqonSBt4wHOa9dsYxQR3","I would like to use this space more, but it needs some improvement","staff","40.59173036371004","-98.3735146712337","I love the size and stage of the chapel, but it feels damp and smells bad upon entering. Great for lectures, but not for interaction (FY orientation).
Our campus needs large meeting room to be able to foster communication and collaboration.",
"Marker","Morrison-Reeves Science Center","RrhKU2xWWAfky4CyrKLS","I rarely or never use this space","student","40.59137184545946","-98.372055295715","",
"Marker","Perkins Library","RsLSaCKpFQEsYOEaU0bv","I rarely or never use this space","student","40.590274467274895","-98.37467651548721","",
"Marker","","RsTUjleo7gHYbyX0mx1A","I rarely or never use this space","student","40.59224612554365","-98.3713909933633","",
"Marker","Taylor Hall Residence","RuD4baKYEkBtA8yOFAsw","This space feels outdated or run-down","student","40.592696292149526","-98.37469240592677","",
"Marker","Scott Studio Theatre","RvUklu8u1TTz3JTUVbDk","I rarely or never use this space","student","40.592287203703165","-98.37328830944112","",
"Marker","Hazelrigg Student Union","RyMhrtSEkNeO0NlKKbND","This is a go-to hangout spot for me and my friends","student","40.594174440855085","-98.37297644871244","",
"Marker","Jackson Dinsdale Art Center","RyXpNPyWzGSDJUH2gJwB","I rarely or never use this space","student","40.596772374850644","-98.37315071446915","",
"Marker","Altman Hall Residency","RyeppiWIE2aSn3bNoidE","I rarely or never use this space","student","40.59233015319967","-98.37189561350499","",
"Marker","Hayes M. Fuhr Hall of Music","RzAQqdZ3uiXGBhay5jPE","I rarely or never use this space","student","40.59464595014916","-98.37186978498349","",
"Marker","","S05Oqm1gtKaEpkIQYLAf","This space feels outdated or run-down","student","55.61086902208527","36.939074434283754","",
"Marker","Perkins Library","S0n5dksrojBlUgOISnwm","This is one of my go-to study spots","student","40.59027554760027","-98.37427612266235","",
"Marker","Batchelder General Services","S0vHUZZpkxIMruvVGc9J","I rarely or never use this space","student","40.592563077915685","-98.37097808142165","",
"Marker","The Stone Health Center","S1JMB2tTZMalEojIPmuc","I rarely or never use this space","student","40.59330686879599","-98.37527206640046","This was a nice resource my freshman year on campus",
"Marker","Altman Hall Residency","S2bOQ7b43E3umYgvNTlF","This is one of my go-to study spots","student","40.59238238098371","-98.37189938097362","",
"Marker","Hayes M. Fuhr Hall of Music","S2zzjEgvl2HM37jJKqlN","I rarely or never use this space","student","40.594826196351306","-98.3718748496082","",
"Marker","McKay House","S3nGuUguLY8r47jQBh32","I rarely or never use this space","student","40.59377446627087","-98.37497922195567","",
"Marker","Kiewit Building","S41qkPEB1wBbxPRld8tC","I rarely or never use this space","student","40.59056218868619","-98.37336137248535","",
"Marker","The 1882 Residence Hall","S49px3XvATxVWoUPtm0L","I would like to use this space more, but it needs improvement","student","40.59366692773111","-98.37164515962267","finish it!",
"Marker","Bronco Village Apartments 6","S5SmOG1bjgQcFa9hWjND","I rarely or never use this space","student","40.59416287305493","-98.36567562502967","",
"Marker","Calvin H. French Memorial Chapel ","S5pEnH0Z2CESsp2jL7VF","I rarely or never use this space","student","40.59169983946876","-98.37335090338279","",
"Marker","Taylor Hall Residence","S5s1atmaNzmN8ZzHAFPw","I rarely or never use this space","student","40.592592275898","-98.37454000476238","",
"Marker","Kiewit Building","S6zwBHyU3pLjQfCw1q51","I would like to use this space more, but it needs improvement","student","40.59045028961958","-98.37317681942845","",
"Marker","Calvin H. French Memorial Chapel ","S7tEzT6Z6pIn9JuDRmOs","I rarely or never use this space","student","40.59180194282155","-98.37333175384192","",
"Marker","Taylor Hall Residence","S8K6cibWfunsjlQTBuXp","This space feels outdated or run-down","student","40.592746509438285","-98.37470338887886","",
"Marker","Kiewit Building","S8K8EyGs1KSmlYOz9aBG","This is one of my go-to study spots","student","40.59014189462701","-98.37321185018014","",
"Marker","The Stone Health Center","S8ikhJrr4tkRNm5uSNCg","I rarely or never use this space","student","40.59324009570665","-98.37521813009099","having a health center that is supposed to feel anonymous and safe located somewhere where it is incredibly obvious where you're headed maybe isn't the best spot",
"Marker","Calvin H. French Memorial Chapel ","SA2ZE5wdO03tEDXgi69V","I rarely or never use this space","student","40.59168387680131","-98.37327215993452","",
"Marker","Bronco Village Apartments 3","SAFot1HmHYEokUyvkDsw","Just leave a comment about this space","student","40.59518549930351","-98.3663124646175","My older friends live here and I always go to cook stuff and watch movies !",
"Marker","Batchelder General Services","SASv1IhNM0fYCbDamV1h","I rarely or never use this space","student","40.59272702556987","-98.37092644801616","",
"Marker","Wilson Center","SAlocmt0s4ouZrVroWbx","This is one of my go-to study spots","student","40.59277752800779","-98.37356168721624","",
"Marker","Hazelrigg Student Union","SDEJKTwwruvN99g0ie3v","This is a go-to hangout spot for me and my friends","student","40.593958558209096","-98.37274859442545","",
"Marker","Perkins Library","SFWtkEH37v0s1d8JUkHf","Just leave a comment about this space","student","40.590321668707816","-98.37437451191084","I like this area it's comfortable and quiet.",
"Marker","Bronco Village Apartments 1","SFbZ26xqOQAaWODO2E2U","I rarely or never use this space","student","40.594906982599696","-98.36569673769908","",
"Marker","Gray Center","SH9ajdluBaOQByumEIYG","I rarely or never use this space","student","40.595665109842315","-98.37310545299187","I believe this is one of the places that have a glow-up potential. I do believe we should keep the historical aspect of it, but providing more study spots and comfortable furniture, would allow for students to have a different study spot or a fun hang out space!",
"Marker","Perkins Library","SK2jKH8pUCf47FPQdqo7","This is one of my go-to study spots","student","40.59030211230538","-98.37456443437101","",
"Marker","","SKwHkebQWgqhImX1Nu0c","I rarely or never use this space","student","40.59486124756177","-98.36618009573482","",
"Marker","","SL5mZDzhbKg0O7lTUuD2","This is a go-to hangout spot for me and my friends","student","40.594848367027964","-98.36614316955217","",
"Marker","Jackson Dinsdale Art Center","SLxjGX79Fz5SMXTlntxa","I rarely or never use this space","student","40.596883621395676","-98.37308455294323","",
"Marker","Hurley-McDonald Hall","SNPVXcIVahSQo45A9BNE","I rarely or never use this space","student","40.59071324695455","-98.37458979644886","",
"Marker","Physical Fitness Facility","SOb60Eir968UJ8tMSMjj","The lighting or temperature in thei space makes it uncomfortable","student","40.594752460368","-98.36963943447743","",
